"","titulo","duracion","voto_promedio","numero_votos","ano","genero"
"57899","Gargoyles",74,5.9,11,1972,"terror"
"57900","Killjoy",96,10,1,1981,"misterio"
"57901","Killjoy",96,10,1,1981,"suspenso"
"57902","The Thirsting",90,5,1,2006,"terror"
"57903","Refuge",89,5.3,3,2013,"suspenso"
"57904","Mexico's Most Wanted",100,6,1,2013,"accion"
"57905","Sequoia",86,6.3,3,2014,"comedia"
"57906","Sequoia",86,6.3,3,2014,"drama"
"57907","Sequoia",86,6.3,3,2014,"romance"
"57908","The Architect",95,4.8,9,2016,"drama"
"57909","The Architect",95,4.8,9,2016,"comedia"
"57910","The Forest",85,4,14,1982,"terror"
"57911","The Forest",98,2.5,1,2011,"terror"
"57912","The Forest",98,2.5,1,2011,"suspenso"
"57913","The Forest",105,5,2,2002,"drama"
"57914","The Forest",105,5,2,2002,"romance"
"57915","The Very Private Life of Mister Sim",0,5.9,23,2015,"drama"
"57916","The Very Private Life of Mister Sim",0,5.9,23,2015,"comedia"
"57917","Eyes of a Thief",98,5,1,2014,"drama"
"57918","On the Other Side",85,8.5,2,2016,"drama"
"57919","Greetings From Fukushima",102,5.8,9,2016,"drama"
"57920","Dhamaal",135,6.1,18,2007,"comedia"
"57921","Larry Kramer In Love & Anger",82,6.3,3,2015,"documental"
"57922","Wondrous Boccaccio",120,5.8,24,2015,"comedia"
"57923","Wondrous Boccaccio",120,5.8,24,2015,"drama"
"57924","Natural Selection",100,5.7,33,2016,"drama"
"57925","Dr. Cook's Garden",75,7,2,1971,"drama"
"57926","Dr. Cook's Garden",75,7,2,1971,"suspenso"
"57927","My New Partner II",107,6.1,19,1990,"accion"
"57928","My New Partner II",107,6.1,19,1990,"comedia"
"57929","Ripoux 3",105,5.1,16,2003,"comedia"
"57930","Winnie-the-Pooh and a Busy Day",21,6.7,18,1972,"animacion"
"57931","Chasing Great",105,9.3,3,2016,"documental"
"57932","Nahid",105,7.3,8,2016,"drama"
"57933","Joshua Tree, 1951: A Portrait of James Dean",93,5.3,3,2012,"drama"
"57934","Gabi on the Roof in July",99,4.8,3,2010,"comedia"
"57935","The Baltimore Bullet",103,6,2,1980,"comedia"
"57936","The Baltimore Bullet",103,6,2,1980,"drama"
"57937","Iyer the Great",115,0,0,1990,"misterio"
"57938","Maheshinte Prathikaaram",121,7.7,9,2016,"comedia"
"57939","Maheshinte Prathikaaram",121,7.7,9,2016,"drama"
"57940","Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking",74,0,0,2016,"comedia"
"57941","Tirano Banderas",0,0,0,1993,"drama"
"57942","Open Doors",0,4,3,1990,"drama"
"57943","L'oeuvre au noir",110,5.4,6,1988,"drama"
"57944","Il caso Moro",110,6,3,1986,"drama"
"57945","Letters from Marusia",110,4.8,5,1976,"drama"
"57946","Himmatwala",0,3.4,14,2013,"accion"
"57947","Himmatwala",0,3.4,14,2013,"comedia"
"57948","Tees Maar Khan",135,3.7,25,2010,"accion"
"57949","Tees Maar Khan",135,3.7,25,2010,"comedia"
"57950","Rascals",128,2.7,3,2011,"comedia"
"57951","God Tussi Great Ho",152,3,5,2008,"romance"
"57952","God Tussi Great Ho",152,3,5,2008,"comedia"
"57953","God Tussi Great Ho",152,3,5,2008,"drama"
"57954","God Tussi Great Ho",152,3,5,2008,"fantasia"
"57955","Khiladi 786",139,4.5,12,2012,"accion"
"57956","Khiladi 786",139,4.5,12,2012,"comedia"
"57957","Demon",94,5.9,26,2015,"drama"
"57958","Demon",94,5.9,26,2015,"terror"
"57959","Demon",94,5.9,26,2015,"suspenso"
"57960","Housefull",135,5.2,31,2010,"comedia"
"57961","Housefull",135,5.2,31,2010,"drama"
"57962","Housefull",135,5.2,31,2010,"romance"
"57963","Maz Jobrani: I'm Not a Terrorist But I've Played One on TV",77,7.8,5,2015,"comedia"
"57964","Murder 2",127,5.6,14,2011,"accion"
"57965","Murder 2",127,5.6,14,2011,"drama"
"57966","Murder 3",124,3.9,8,2013,"suspenso"
"57967","The Ardennes",93,7.2,44,2015,"drama"
"57968","Batman Unlimited: Mechs vs. Mutants",72,5.2,9,2016,"animacion"
"57969","Birdemic 2: The Resurrection",82,3.2,20,2013,"accion"
"57970","Birdemic 2: The Resurrection",82,3.2,20,2013,"comedia"
"57971","Birdemic 2: The Resurrection",82,3.2,20,2013,"terror"
"57972","Birdemic 2: The Resurrection",82,3.2,20,2013,"ciencia ficcion"
"57973","The Search",149,7.1,26,2014,"drama"
"57974","Akkare Akkare Akkare",150,7.3,4,1990,"comedia"
"57975","Yodha",129,8.3,5,1992,"adventura"
"57976","Yodha",129,8.3,5,1992,"comedia"
"57977","Yodha",129,8.3,5,1992,"fantasia"
"57978","Once Again",122,0,0,2016,"drama"
"57979","Black Road",80,4.9,4,2015,"ciencia ficcion"
"57980","Black Road",80,4.9,4,2015,"suspenso"
"57981","Bachelors",86,4.2,6,2016,"comedia"
"57982","Tunnel",126,7.2,72,2016,"drama"
"57983","Tunnel",126,7.2,72,2016,"suspenso"
"57984","Just Call Me Nobody",119,5,4,2010,"comedia"
"57985","Little Sister",91,6.2,29,2016,"comedia"
"57986","Certain Women",107,6.3,65,2016,"drama"
"57987","The Happiest Day in the Life of Olli Mäki",92,6.9,11,2016,"drama"
"57988","Aquarius",140,7.5,97,2016,"drama"
"57989","Chasing the Devil",84,3.4,7,2014,"terror"
"57990","The Home Teachers",82,5,3,2004,"comedia"
"57991","Comedy Central Roast of Denis Leary",99,7,1,2003,"comedia"
"57992","Comedy Central Roast of Jeff Foxworthy",0,6,7,2005,"comedia"
"57993","Comedy Central Roast of Larry the Cable Guy",0,6.5,6,2009,"comedia"
"57994","Comedy Central Roast of David Hasselhoff",90,6.8,11,2010,"comedia"
"57995","Comedy Central Roast of Roseanne",90,6.2,11,2012,"comedia"
"57996","Comedy Central Roast of Joan Rivers",0,7.2,6,2009,"comedia"
"57997","I'll Sleep When I'm Dead",82,6.4,7,2016,"documental"
"57998","Terra Nova",119,6.6,10,2008,"drama"
"57999","Terra Nova",119,6.6,10,2008,"suspenso"
"58000","Terra Nova",119,6.6,10,2008,"accion"
"58001","Before the Winter Chill",103,6.2,20,2013,"drama"
"58002","Guernica",110,5.3,41,2016,"drama"
"58003","Guernica",110,5.3,41,2016,"guerra"
"58004","Guernica",110,5.3,41,2016,"romance"
"58005","The Legend of Nigger Charley",98,8.5,2,1972,"western"
"58006","The Legend of Nigger Charley",98,8.5,2,1972,"accion"
"58007","Equity",100,5.8,40,2016,"drama"
"58008","Cruel Will",90,3.4,4,2013,"suspenso"
"58009","Cruel Will",90,3.4,4,2013,"terror"
"58010","Cash Only",91,5.6,8,2015,"suspenso"
"58011","Cash Only",91,5.6,8,2015,"drama"
"58012","Ingrid Bergman: In Her Own Words",114,7.6,14,2015,"documental"
"58013","Jack",103,7.8,9,2014,"drama"
"58014","The Amityville Terror",84,4.4,11,2016,"terror"
"58015","Can We Take a Joke?",0,7.8,4,2015,"documental"
"58016","The Jungle",84,3.4,8,2013,"suspenso"
"58017","Mamaboy",124,1,1,2017,"comedia"
"58018","Mamaboy",124,1,1,2017,"drama"
"58019","Mamaboy",124,1,1,2017,"fantasia"
"58020","Mamaboy",124,1,1,2017,"romance"
"58021","Mamaboy",124,1,1,2017,"ciencia ficcion"
"58022","Virtual Revolution",92,5.5,6,2016,"ciencia ficcion"
"58023","Landmine Goes Click",110,5.7,36,2015,"accion"
"58024","Landmine Goes Click",110,5.7,36,2015,"drama"
"58025","Landmine Goes Click",110,5.7,36,2015,"suspenso"
"58026","Bigfoot: The Lost Coast Tapes",85,4.2,14,2012,"terror"
"58027","Bigfoot: The Lost Coast Tapes",85,4.2,14,2012,"misterio"
"58028","Bigfoot: The Lost Coast Tapes",85,4.2,14,2012,"suspenso"
"58029","Pablo Escobar: King of Cocaine",60,4,1,1998,"documental"
"58030","David Lynch: The Art Life",90,7.2,32,2017,"documental"
"58031","Waffle Street",86,6.1,43,2015,"drama"
"58032","Waffle Street",86,6.1,43,2015,"comedia"
"58033","Who's Driving Doug",99,6,3,2016,"drama"
"58034","Dhanak",106,7.9,7,2015,"drama"
"58035","Dhanak",106,7.9,7,2015,"comedia"
"58036","The Work and the Glory",110,6.1,7,2004,"drama"
"58037","The Work and the Glory",110,6.1,7,2004,"romance"
"58038","The Work and the Glory II: American Zion",100,8,6,2005,"drama"
"58039","The Work and the Glory III: A House Divided",89,7.5,2,2006,"drama"
"58040","Caffeinated",80,0,0,2015,"documental"
"58041","Caffeinated",80,0,0,2015,"adventura"
"58042","Erebus: Operation Overdue",72,7,1,2014,"documental"
"58043","Citizen Soldier",105,6.3,3,2016,"accion"
"58044","Citizen Soldier",105,6.3,3,2016,"documental"
"58045","The Phone Call",20,7.5,11,2013,"drama"
"58046","The One",90,5.2,3,2011,"comedia"
"58047","The One",90,5.2,3,2011,"drama"
"58048","The One",90,5.2,3,2011,"romance"
"58049","Last Summer",73,7,10,2013,"drama"
"58050","Last Summer",73,7,10,2013,"romance"
"58051","Coaching Colburn",16,0,0,2015,"documental"
"58052","DC Super Hero Girls: Hero of the Year",72,4.8,11,2016,"animacion"
"58053","Invoked",85,3.2,7,2015,"misterio"
"58054","Invoked",85,3.2,7,2015,"terror"
"58055","Invoked",85,3.2,7,2015,"suspenso"
"58056","Hacksaw Ridge",140,7.8,3294,2016,"drama"
"58057","Hacksaw Ridge",140,7.8,3294,2016,"guerra"
"58058","Archive 253",79,4.2,11,2015,"terror"
"58059","Night of the Wild",86,3.5,12,2015,"terror"
"58060","David Cross: Making America Great Again",74,7,8,2016,"comedia"
"58061","Espace détente",102,4.1,19,2005,"comedia"
"58062","Rat Fever",90,0,0,2012,"drama"
"58063","Other People",97,6.7,58,2016,"drama"
"58064","The First Annual 'On Cinema' Oscar Special",110,0,0,2013,"comedia"
"58065","Out of My Hand",87,7.3,4,2015,"drama"
"58066","The Crazy Family",102,6.4,7,1984,"drama"
"58067","The Crazy Family",102,6.4,7,1984,"comedia"
"58068","School in the Crosshairs",90,4,2,1981,"terror"
"58069","School in the Crosshairs",90,4,2,1981,"fantasia"
"58070","School in the Crosshairs",90,4,2,1981,"ciencia ficcion"
"58071","School in the Crosshairs",90,4,2,1981,"accion"
"58072","School in the Crosshairs",90,4,2,1981,"comedia"
"58073","Kill",82,2,1,2008,"drama"
"58074","Kill",82,2,1,2008,"accion"
"58075","People of a Feather",90,10,1,2012,"documental"
"58076","Mostly Ghostly 3: One Night in Doom House",89,4.4,8,2016,"fantasia"
"58077","Mostly Ghostly 3: One Night in Doom House",89,4.4,8,2016,"terror"
"58078","Getulio",100,6.6,10,2014,"drama"
"58079","The Star of Bethlehem",63,0,0,2007,"documental"
"58080","Tropicália",87,6.5,5,2012,"musical"
"58081","Tropicália",87,6.5,5,2012,"documental"
"58082","City 40",89,6.1,9,2016,"documental"
"58083","City 40",89,6.1,9,2016,"guerra"
"58084","The King of Pigs",97,6.2,16,2011,"animacion"
"58085","Siccîn",96,5.3,3,2014,"terror"
"58086","Fall of Ming",0,5.3,3,2013,"drama"
"58087","Siccin 3: Cürmü Ask",87,10,2,2016,"terror"
"58088","Rampage: Capital Punishment",93,5.4,92,2014,"accion"
"58089","Rampage: Capital Punishment",93,5.4,92,2014,"suspenso"
"58090","Rampage: President Down",0,5.1,37,2016,"suspenso"
"58091","Rampage: President Down",0,5.1,37,2016,"accion"
"58092","It Doesn't Hurt Me",101,5.9,9,2006,"drama"
"58093","It Doesn't Hurt Me",101,5.9,9,2006,"romance"
"58094","Me Too",89,5.5,10,2012,"drama"
"58095","Dirty Hands",121,5.9,9,1975,"suspenso"
"58096","Breakthrough",111,6.8,4,1979,"drama"
"58097","That Summer of White Roses",99,5,1,1989,"drama"
"58098","Animals with the Tollkeeper",103,5,1,1998,"fantasia"
"58099","Animals with the Tollkeeper",103,5,1,1998,"romance"
"58100","Legacy",105,6,1,1998,"accion"
"58101","Legacy",105,6,1,1998,"suspenso"
"58102","Shiloh 2: Shiloh Season",96,6.2,6,1999,"drama"
"58103","Final Flesh",71,6.8,4,2009,"terror"
"58104","Final Flesh",71,6.8,4,2009,"drama"
"58105","Gringuito",100,0,0,1998,"drama"
"58106","John Henry",10,7.1,18,2000,"animacion"
"58107","John Henry",10,7.1,18,2000,"drama"
"58108","Lorenzo",5,6.8,14,2004,"animacion"
"58109","Lorenzo",5,6.8,14,2004,"comedia"
"58110","How to Hook Up Your Home Theater",6,7.8,17,2007,"animacion"
"58111","How to Hook Up Your Home Theater",6,7.8,17,2007,"comedia"
"58112","Tick Tock Tale",6,8.1,18,2010,"animacion"
"58113","Our Tropical Island",100,6.2,5,2001,"comedia"
"58114","For the Love of Spock",105,7.8,48,2016,"documental"
"58115","Los Punks: We Are All We Have",79,5,2,2016,"documental"
"58116","Toro",105,5.5,40,2016,"drama"
"58117","Toro",105,5.5,40,2016,"suspenso"
"58118","Kiki, Love to Love",102,6.4,93,2016,"comedia"
"58119","Kiki, Love to Love",102,6.4,93,2016,"romance"
"58120","Hail the Judge",106,7.4,12,1994,"comedia"
"58121","Summer of 8",88,7.4,18,2016,"drama"
"58122","Summer of 8",88,7.4,18,2016,"comedia"
"58123","Bogart: The Untold Story",46,0,0,1997,"documental"
"58124","Salam Neighbor",75,8.3,2,2015,"documental"
"58125","Lovely Man",76,5,1,2011,"drama"
"58126","Adventures in the Sin Bin",101,5.4,9,2012,"comedia"
"58127","My Lonely Me",95,0,0,2015,"drama"
"58128","My Lonely Me",95,0,0,2015,"musical"
"58129","The Most Beautiful Day",113,7,60,2016,"comedia"
"58130","The Most Beautiful Day",113,7,60,2016,"drama"
"58131","Over the Garden Wall",110,8.2,52,2014,"adventura"
"58132","Over the Garden Wall",110,8.2,52,2014,"animacion"
"58133","Over the Garden Wall",110,8.2,52,2014,"fantasia"
"58134","Doc Martin and the Legend of the Cloutie",75,4.6,7,2003,"drama"
"58135","Doc Martin and the Legend of the Cloutie",75,4.6,7,2003,"comedia"
"58136","Going Down in Morocco",83,5.6,9,1989,"comedia"
"58137","Off Course",104,6,66,2015,"romance"
"58138","Off Course",104,6,66,2015,"comedia"
"58139","Take Me to the River",95,5.7,3,2014,"documental"
"58140","Take Me to the River",95,5.7,3,2014,"musical"
"58141","Love Me!",80,4.7,10,2014,"drama"
"58142","Love Me!",80,4.7,10,2014,"comedia"
"58143","Divines",105,8.1,161,2016,"drama"
"58144","USS Indianapolis: Men of Courage",128,6,124,2016,"accion"
"58145","USS Indianapolis: Men of Courage",128,6,124,2016,"guerra"
"58146","Devil's Bride",108,6.6,8,2016,"drama"
"58147","The Raffle",93,5,3,1991,"drama"
"58148","Saint George",112,5.3,2,2016,"drama"
"58149","The Speak",83,3,3,2011,"terror"
"58150","Jules and Dolores",84,6.9,9,2016,"comedia"
"58151","Wings, Legs and Tails",4,4.9,8,1986,"comedia"
"58152","Wings, Legs and Tails",4,4.9,8,1986,"animacion"
"58153","Marathon",74,0,0,2002,"drama"
"58154","By Hook or by Crook",98,5,1,2001,"drama"
"58155","By Hook or by Crook",98,5,1,2001,"romance"
"58156","Billy Lynn's Long Halftime Walk",113,5.9,158,2016,"drama"
"58157","Billy Lynn's Long Halftime Walk",113,5.9,158,2016,"guerra"
"58158","Born in Heinola",100,8.5,6,2016,"drama"
"58159","Born in Heinola",100,8.5,6,2016,"musical"
"58160","Blair Witch",90,4.9,590,2016,"suspenso"
"58161","Blair Witch",90,4.9,590,2016,"terror"
"58162","Transpecos",86,6.1,16,2016,"suspenso"
"58163","The Hollars",105,6.4,81,2016,"comedia"
"58164","The Hollars",105,6.4,81,2016,"drama"
"58165","Olmo & the Seagull",90,7.2,6,2015,"drama"
"58166","Olmo & the Seagull",90,7.2,6,2015,"documental"
"58167","The Mysterious Death of Pérola",62,4.8,2,2014,"misterio"
"58168","The Mysterious Death of Pérola",62,4.8,2,2014,"drama"
"58169","The Mysterious Death of Pérola",62,4.8,2,2014,"terror"
"58170","The Mysterious Death of Pérola",62,4.8,2,2014,"suspenso"
"58171","Anton Corbijn Inside Out",90,5.2,5,2012,"documental"
"58172","The Beatles: Eight Days a Week - The Touring Years",99,7.6,92,2016,"documental"
"58173","The Beatles: Eight Days a Week - The Touring Years",99,7.6,92,2016,"musical"
"58174","Kickboxer: Vengeance",90,4.5,103,2016,"accion"
"58175","Kickboxer: Vengeance",90,4.5,103,2016,"drama"
"58176","Naked",61,0,0,2014,"documental"
"58177","The Promise",130,7.3,69,2017,"romance"
"58178","The Promise",130,7.3,69,2017,"drama"
"58179","Loving",123,6.5,275,2016,"drama"
"58180","Loving",123,6.5,275,2016,"romance"
"58181","After the Apocalypse",72,0,0,2004,"drama"
"58182","After the Apocalypse",72,0,0,2004,"ciencia ficcion"
"58183","The Second Annual 'On Cinema' Oscar Special",119,0,0,2014,"comedia"
"58184","Miss Stevens",86,6,17,2016,"drama"
"58185","Miss Stevens",86,6,17,2016,"comedia"
"58186","The Erotic Misadventures of the Invisible Man",99,5.8,4,2003,"ciencia ficcion"
"58187","The Erotic Misadventures of the Invisible Man",99,5.8,4,2003,"comedia"
"58188","Broken Hill",102,4.7,3,2009,"drama"
"58189","Christine",123,6.9,81,2016,"drama"
"58190","The End of Time",109,8.7,3,2012,"documental"
"58191","Silicon Cowboys",78,6.3,18,2016,"documental"
"58192","31",102,4.9,193,2016,"terror"
"58193","31",102,4.9,193,2016,"suspenso"
"58194","Comedy Central Roast of Rob Lowe",81,6.6,5,2016,"comedia"
"58195","ARQ",88,6.1,340,2016,"ciencia ficcion"
"58196","ARQ",88,6.1,340,2016,"suspenso"
"58197","Fan Girl",100,5.3,14,2015,"musical"
"58198","Fan Girl",100,5.3,14,2015,"comedia"
"58199","Prescription Thugs",86,6.6,16,2016,"documental"
"58200","What Remains",80,8,1,2005,"documental"
"58201","Tell Me How I Die",107,5.3,44,2016,"terror"
"58202","Tell Me How I Die",107,5.3,44,2016,"suspenso"
"58203","The Adventures of Scamper the Penguin",76,6.3,7,1987,"animacion"
"58204","Warkop DKI Reborn: Jangkrik Boss! Part 1",95,7,3,2016,"comedia"
"58205","Swamp Devil",90,3.6,8,2008,"terror"
"58206","Bad Cat",82,7.1,12,2016,"comedia"
"58207","Bad Cat",82,7.1,12,2016,"animacion"
"58208","Bad Cat",82,7.1,12,2016,"accion"
"58209","More Things That Happened",76,9.2,5,2007,"misterio"
"58210","More Things That Happened",76,9.2,5,2007,"drama"
"58211","Fire at Sea",108,6.5,63,2016,"documental"
"58212","Nightlife",85,0,0,2015,"misterio"
"58213","Nightlife",85,0,0,2015,"drama"
"58214","Life Is a Trumpet",92,5,1,2015,"drama"
"58215","Life Is a Trumpet",92,5,1,2015,"comedia"
"58216","Burn Burn Burn",106,6.5,9,2016,"drama"
"58217","Burn Burn Burn",106,6.5,9,2016,"comedia"
"58218","Finding Altamira",97,5.7,37,2016,"drama"
"58219","8",9,7,2,2010,"guerra"
"58220","20th Century Boys - Chapter 2: The Last Hope",0,6.7,15,2009,"ciencia ficcion"
"58221","20th Century Boys - Chapter 2: The Last Hope",0,6.7,15,2009,"adventura"
"58222","20th Century Boys - Chapter 2: The Last Hope",0,6.7,15,2009,"misterio"
"58223","20th Century Boys - Chapter 3: Our Flag",156,6.8,16,2009,"adventura"
"58224","20th Century Boys - Chapter 3: Our Flag",156,6.8,16,2009,"misterio"
"58225","20th Century Boys - Chapter 3: Our Flag",156,6.8,16,2009,"ciencia ficcion"
"58226","The Candy Tangerine Man",95,5,1,1975,"accion"
"58227","The Candy Tangerine Man",95,5,1,1975,"drama"
"58228","Return of the Atom",110,0,0,2015,"documental"
"58229","The Piano Tuner",14,6.1,13,2011,"drama"
"58230","The Piano Tuner",14,6.1,13,2011,"suspenso"
"58231","Love Stories",94,4.5,2,2016,"comedia"
"58232","One Kiss",101,7.1,88,2016,"romance"
"58233","One Kiss",101,7.1,88,2016,"comedia"
"58234","Worldly Girl",104,6.6,11,2016,"romance"
"58235","Worldly Girl",104,6.6,11,2016,"drama"
"58236","For Your Sake",110,6,6,2015,"drama"
"58237","Assolo",0,5,21,2016,"comedia"
"58238","The Confessions",103,5.5,25,2016,"drama"
"58239","The Confessions",103,5.5,25,2016,"suspenso"
"58240","The Queen of Ireland",82,5,2,2015,"documental"
"58241","Tell Me",46,0,0,1980,"documental"
"58242","Desires",98,7,2,1977,"drama"
"58243","Desires",98,7,2,1977,"fantasia"
"58244","One Night in A City",76,6.7,3,2007,"fantasia"
"58245","One Night in A City",76,6.7,3,2007,"terror"
"58246","One Night in A City",76,6.7,3,2007,"animacion"
"58247","The Herb of the Rat",80,6.5,2,2008,"drama"
"58248","The Herb of the Rat",80,6.5,2,2008,"accion"
"58249","The Herb of the Rat",80,6.5,2,2008,"suspenso"
"58250","Spandex Sapiens",90,0,0,2015,"documental"
"58251","Most Likely to Die",81,4.2,46,2015,"terror"
"58252","The Automatic Hate",97,6.4,5,2015,"drama"
"58253","The Automatic Hate",97,6.4,5,2015,"comedia"
"58254","Tower",83,8.1,50,2016,"animacion"
"58255","Tower",83,8.1,50,2016,"documental"
"58256","Manshin: Ten Thousand Spirits",110,0,0,2014,"documental"
"58257","Manshin: Ten Thousand Spirits",110,0,0,2014,"drama"
"58258","From the Land of the Moon",120,6.7,63,2016,"drama"
"58259","From the Land of the Moon",120,6.7,63,2016,"romance"
"58260","Gumball 3000: The Movie",98,6,1,2003,"documental"
"58261","Gumball 3000: The Movie",98,6,1,2003,"adventura"
"58262","White People",0,4.5,2,2015,"suspenso"
"58263","We Need to Talk",0,5.6,16,2016,"comedia"
"58264","The Sinful Dwarf",92,5.8,13,1973,"terror"
"58265","Bangkok Traffic Love Story",126,7.4,7,2009,"comedia"
"58266","Bangkok Traffic Love Story",126,7.4,7,2009,"romance"
"58267","My Girl",100,7.2,9,2003,"comedia"
"58268","My Girl",100,7.2,9,2003,"romance"
"58269","Freelance",130,6.9,7,2015,"comedia"
"58270","Freelance",130,6.9,7,2015,"romance"
"58271","Freelance",130,6.9,7,2015,"drama"
"58272","I.T.",96,5.3,198,2016,"drama"
"58273","I.T.",96,5.3,198,2016,"suspenso"
"58274","Paranormal Entity",88,5.1,31,2009,"terror"
"58275","Paranormal Entity",88,5.1,31,2009,"misterio"
"58276","Paranormal Entity",88,5.1,31,2009,"suspenso"
"58277","The Neighbor",87,5.6,76,2016,"terror"
"58278","The Neighbor",87,5.6,76,2016,"suspenso"
"58279","Behind the Planet of the Apes",127,7,13,1998,"documental"
